"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1500000US261635026006","Block Group 6, Census Tract 5026, Wayne County, Michigan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635027001","Block Group 1, Census Tract 5027, Wayne County, Michigan","794","772","22","732","11","3","0","4","22","18","7","0","0","0","3","7","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635027002","Block Group 2, Census Tract 5027, Wayne County, Michigan","384","371","3","366","1","0","0","1","13","7","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635027003","Block Group 3, Census Tract 5027, Wayne County, Michigan","546","542","26","512","2","0","0","2","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635027004","Block Group 4, Census Tract 5027, Wayne County, Michigan","635","620","92","521","0","4","0","3","15","11","5","2","0","0","0","3","0","0","1","0","0","0","0","0","0","4","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635031001","Block Group 1, Census Tract 5031, Wayne County, Michigan","1443","1407","51","1344","2","3","0","7","36","30","17","0","0","0","2","3","1","0","7","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635031002","Block Group 2, Census Tract 5031, Wayne County, Michigan","1553","1507","144","1359","3","1","0","0","46","36","21","1","0","0","1","8","1","0","4","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635032001","Block Group 1, Census Tract 5032, Wayne County, Michigan","1589","1531","81","1427","5","2","0","16","58","49","25","6","2","0","1","11","2","1","1","0","0","0","0","0","0","9","5","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635032002","Block Group 2, Census Tract 5032, Wayne County, Michigan","1413","1375","57","1302","3","9","0","4","38","31","10","2","7","0","4","4","2","0","1","0","0","1","0","0","0","7","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635033001","Block Group 1, Census Tract 5033, Wayne County, Michigan","1807","1757","55","1689","2","1","0","10","50","50","32","1","0","0","3","9","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635033002","Block Group 2, Census Tract 5033, Wayne County, Michigan","1600","1531","40","1467","1","9","0","14","69","60","46","0","0","0","5","4","0","0","5","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635034001","Block Group 1, Census Tract 5034, Wayne County, Michigan","886","857","37","759","2","52","0","7","29","26","9","2","0","0","9","3","2","0","1","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635035001","Block Group 1, Census Tract 5035, Wayne County, Michigan","1096","1081","34","1004","5","36","0","2","15","13","11","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635035002","Block Group 2, Census Tract 5035, Wayne County, Michigan","1076","1054","28","1004","4","16","0","2","22","21","14","0","0","0","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635035003","Block Group 3, Census Tract 5035, Wayne County, Michigan","537","521","20","492","2","2","0","5","16","15","12","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635036001","Block Group 1, Census Tract 5036, Wayne County, Michigan","1476","1420","32","1311","1","56","2","18","56","48","33","3","2","0","4","5","0","0","1","0","0","0","0","0","0","7","2","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635039001","Block Group 1, Census Tract 5039, Wayne County, Michigan","1730","1655","44","1586","2","4","2","17","75","62","31","0","0","0","3","17","5","0","4","0","0","1","1","0","0","10","7","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635040001","Block Group 1, Census Tract 5040, Wayne County, Michigan","505","497","8","487","2","0","0","0","8","8","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635040002","Block Group 2, Census Tract 5040, Wayne County, Michigan","588","559","27","523","2","3","0","4","29","28","18","0","0","0","2","7","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635041001","Block Group 1, Census Tract 5041, Wayne County, Michigan","614","602","8","586","3","0","0","5","12","12","8","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635041002","Block Group 2, Census Tract 5041, Wayne County, Michigan","559","546","7","529","3","2","0","5","13","13","5","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635042001","Block Group 1, Census Tract 5042, Wayne County, Michigan","1644","1599","41","1539","6","1","0","12","45","39","14","0","0","0","4","16","0","0","4","0","0","1","0","0","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635043001","Block Group 1, Census Tract 5043, Wayne County, Michigan","594","572","20","546","3","3","0","0","22","22","9","1","1","0","0","8","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635043002","Block Group 2, Census Tract 5043, Wayne County, Michigan","788","774","7","763","3","0","0","1","14","14","2","1","0","0","2","2","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635043003","Block Group 3, Census Tract 5043, Wayne County, Michigan","452","444","7","436","0","0","0","1","8","8","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635044001","Block Group 1, Census Tract 5044, Wayne County, Michigan","510","494","11","477","2","0","0","4","16","14","5","1","0","0","0","2","0","0","5","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635044002","Block Group 2, Census Tract 5044, Wayne County, Michigan","426","412","6","404","1","0","0","1","14","13","6","3","0","0","0","2","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635044003","Block Group 3, Census Tract 5044, Wayne County, Michigan","480","462","12","441","8","0","0","1","18","15","3","6","0","0","3","3","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635051001","Block Group 1, Census Tract 5051, Wayne County, Michigan","1182","1159","62","1091","2","0","0","4","23","20","13","1","0","1","0","0","0","0","4","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635051002","Block Group 2, Census Tract 5051, Wayne County, Michigan","381","357","26","323","4","1","0","3","24","21","8","2","1","1","0","6","0","0","1","0","0","1","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635051003","Block Group 3, Census Tract 5051, Wayne County, Michigan","1325","1291","83","1205","0","3","0","0","34","30","10","2","0","3","5","6","0","0","4","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635052001","Block Group 1, Census Tract 5052, Wayne County, Michigan","957","937","18","914","0","3","0","2","20","19","14","1","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635052002","Block Group 2, Census Tract 5052, Wayne County, Michigan","1986","1949","33","1889","7","1","0","19","37","29","17","0","1","0","1","10","0","0","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635054001","Block Group 1, Census Tract 5054, Wayne County, Michigan","536","505","26","447","1","21","0","10","31","31","21","0","2","0","1","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635054002","Block Group 2, Census Tract 5054, Wayne County, Michigan","1391","1370","24","1335","2","3","0","6","21","20","11","0","0","0","0","3","1","0","4","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635056001","Block Group 1, Census Tract 5056, Wayne County, Michigan","860","813","37","760","2","3","3","8","47","39","22","0","1","0","3","11","0","0","2","0","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635056002","Block Group 2, Census Tract 5056, Wayne County, Michigan","2181","2113","28","2058","15","2","1","9","68","58","32","1","1","0","0","17","2","1","4","0","0","0","0","0","0","10","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635056003","Block Group 3, Census Tract 5056, Wayne County, Michigan","1037","1011","32","968","3","4","0","4","26","20","14","0","0","0","0","5","0","0","1","0","0","0","0","0","0","5","2","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635057001","Block Group 1, Census Tract 5057, Wayne County, Michigan","464","457","15","442","0","0","0","0","7","7","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635057002","Block Group 2, Census Tract 5057, Wayne County, Michigan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
